,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
275,705000.0,4.0,2.5,2650,4316,1.5,0,0,3,1520,1130,116,8,556957.0433985672,98116
276,940000.0,4.0,2.25,1890,5940,1.0,0,1,3,1470,420,58,13,556957.0433985672,98112
277,313000.0,3.0,1.75,2190,8000,1.0,0,0,4,2190,0,54,0,289887.70398969593,98023
278,618080.0,3.0,2.5,2030,6500,2.0,0,0,3,2030,0,33,21,596163.7474747486,98027
279,640000.0,3.0,3.0,2270,5175,2.0,0,0,3,2130,140,19,0,377040.96632902045,98056
280,485000.0,3.0,2.0,1610,4160,1.0,0,0,4,1010,600,104,0,556957.0433985672,98136
281,300000.0,2.0,1.0,760,3001,1.0,0,0,3,760,0,108,38,556957.0433985672,98144
282,379500.0,2.0,1.0,1640,17335,1.0,0,0,3,840,800,43,0,660759.1481777306,98053
283,339950.0,3.0,2.25,1630,12295,2.0,0,0,4,1630,0,36,0,377040.96632902045,98058
284,1500000.0,6.0,2.5,3560,6480,2.5,0,0,4,3560,0,107,76,556957.0433985672,98112
285,1340000.0,3.0,3.0,2960,5500,2.0,0,2,3,2440,520,84,31,556957.0433985672,98199
286,500000.0,3.0,2.5,1940,37565,1.0,0,0,4,1940,0,34,0,596163.7474747486,98027
287,239900.0,3.0,2.0,1410,7566,1.0,0,0,3,1410,0,36,0,297370.12097782607,98030
288,314950.0,3.0,1.0,1040,16986,1.0,0,0,4,1040,0,53,0,377040.96632902045,98059
289,361280.0,2.0,1.0,820,6400,1.0,0,0,4,820,0,77,0,556957.0433985672,98126
290,100000.0,2.0,1.0,910,22000,1.0,0,0,3,910,0,65,20,207288.0,98001
291,540000.0,7.0,5.75,3700,7647,2.0,0,1,3,3700,0,73,37,448475.0,98155
292,480500.0,4.0,2.5,2180,11200,1.0,0,0,4,2180,0,53,0,609565.0217391305,98072
293,280000.0,3.0,2.5,1600,4271,2.0,0,0,3,1600,0,21,0,299340.44276556815,98001
294,440000.0,3.0,1.75,1500,6180,1.0,0,0,4,1060,440,74,33,556957.0433985672,98118
295,530000.0,3.0,1.0,1340,4284,1.0,0,0,3,1080,260,111,15,556957.0433985672,98105
296,560000.0,3.0,2.0,1860,13374,1.0,0,0,3,1860,0,36,0,596163.7474747486,98027
297,775000.0,3.0,2.0,2540,7200,1.5,0,3,4,1600,940,116,0,556957.0433985672,98144
298,160000.0,2.0,1.0,1040,13100,1.0,0,0,5,1040,0,109,0,297370.12097782607,98032
299,209950.0,3.0,1.5,1380,11130,1.0,0,0,3,1380,0,61,9,289887.70398969593,98003
300,226500.0,3.0,1.75,1640,10762,1.0,0,0,3,1130,510,33,21,296230.39867109305,98042
301,380000.0,5.0,1.75,3000,6000,1.0,0,0,5,1500,1500,63,0,556957.0433985672,98178
302,409500.0,4.0,2.75,2140,13000,1.0,0,0,3,1320,820,53,24,447494.0404040303,98028
303,690000.0,3.0,2.0,1760,6428,1.0,0,0,4,980,780,79,39,556957.0433985672,98199
304,405000.0,3.0,2.25,1660,8307,1.0,0,0,4,1660,0,60,20,420392.3640469756,98133
305,375000.0,3.0,2.5,1830,13042,2.0,0,0,3,1830,0,31,12,336474.9118055521,98038
306,794154.0,4.0,2.0,2210,8556,1.0,0,1,4,1210,1000,67,42,556957.0433985672,98199
307,185000.0,4.0,1.0,1490,6600,1.0,0,0,3,1490,0,52,11,348947.2484985,98168
308,245000.0,3.0,1.5,1260,1270,2.0,0,0,3,1040,220,16,0,556957.0433985672,98133
309,1532500.0,5.0,4.5,4270,8076,2.0,0,0,3,3400,870,14,0,627816.9280368324,98033
310,1040000.0,4.0,3.5,3900,8391,2.0,0,0,3,3900,0,15,0,627816.9280368324,98033
311,425000.0,2.0,2.5,1150,1027,3.0,0,0,3,1150,0,13,0,556957.0433985672,98103
312,495000.0,4.0,2.75,2656,21195,2.0,0,0,3,2656,0,7,0,299340.44276556815,98001
313,365000.0,5.0,2.75,2410,5003,1.0,0,0,3,1410,1000,13,0,556957.0433985672,98118
314,417250.0,3.0,2.25,1606,1452,3.0,0,0,3,1606,0,12,0,556957.0433985672,98125
315,339950.0,2.0,1.0,820,681,3.0,0,0,3,820,0,15,0,556957.0433985672,98103
316,615000.0,2.0,1.0,1540,6872,1.0,0,0,4,820,720,75,32,556957.0433985672,98119
317,403000.0,3.0,2.75,2090,8354,2.0,0,0,3,2090,0,9,109,403994.12698411907,98019
318,980000.0,5.0,2.5,3160,11470,1.0,0,0,4,1780,1380,50,0,1010374.806584358,98040
319,258000.0,4.0,1.75,1730,8320,1.0,0,0,3,1230,500,44,17,289887.70398969593,98023
320,533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,54,10,556957.0433985672,98115
321,537500.0,4.0,2.5,2550,4630,2.0,0,0,3,2550,0,16,0,677072.282288299,98075
322,830000.0,5.0,3.0,3040,9601,1.0,0,0,5,1970,1070,53,0,1010374.806584358,98040
323,712000.0,3.0,1.0,1250,4620,1.5,0,0,4,1150,100,121,50,556957.0433985672,98103
324,262000.0,4.0,2.5,2020,6236,2.0,0,0,3,2020,0,19,0,207288.0,98001
325,753888.0,4.0,2.5,2660,5500,2.0,0,2,3,2660,0,18,0,596163.7474747486,98029
326,134000.0,2.0,1.5,980,5000,2.0,0,0,3,980,0,99,18,233000.0,98288
327,402000.0,3.0,2.5,1960,8000,1.0,0,0,4,1290,670,44,0,627816.9280368324,98034
328,205000.0,2.0,1.0,720,5040,1.0,0,0,3,720,0,66,16,556957.0433985672,98106
329,553650.0,2.0,2.5,1360,1349,2.0,0,0,3,1050,310,24,0,556957.0433985672,98112
330,559950.0,2.0,2.0,1870,4950,1.0,0,0,3,1870,0,15,0,660759.1481777306,98053
331,260000.0,4.0,1.5,2130,8800,1.0,0,0,3,1100,1030,59,18,297370.12097782607,98032
332,270000.0,4.0,2.5,1810,6509,2.0,0,0,3,1810,0,27,0,297370.12097782607,98042
333,295000.0,2.0,1.75,2200,89298,1.0,0,0,3,1100,1100,48,8,596163.7474747486,98027
334,719000.0,3.0,2.5,1690,4500,1.5,0,1,4,1690,0,93,0,556957.0433985672,98116
335,266000.0,3.0,2.5,1940,8547,1.0,0,0,3,1460,480,32,0,297370.12097782607,98030
336,325900.0,4.0,2.5,2320,6270,2.0,0,0,3,2320,0,17,18,297370.12097782607,98042
337,647500.0,4.0,1.75,2060,26036,1.0,0,0,4,1160,900,74,33,506793.05555555556,98166
338,1039000.0,4.0,1.0,3410,5000,2.0,0,0,5,2190,1220,111,0,556957.0433985672,98144
339,569000.0,4.0,2.25,2250,41688,2.0,0,0,3,2250,0,41,0,660759.1481777306,98053
340,246000.0,3.0,1.75,1390,7399,1.0,0,0,4,1390,0,46,0,297370.12097782607,98031
341,515000.0,2.0,1.0,1060,4960,1.0,0,0,3,1060,0,95,18,556957.0433985672,98103
342,207000.0,3.0,1.0,1490,8995,1.0,0,0,4,1490,0,67,42,556957.0433985672,98168
343,780000.0,4.0,1.75,2480,9195,1.0,0,0,3,1390,1090,71,16,800504.1475768297,98004
344,489990.0,5.0,2.25,2440,20828,1.5,0,0,4,2440,0,46,0,297370.12097782607,98042
345,335000.0,3.0,1.5,2240,87625,1.5,0,0,2,1480,760,41,0,299340.44276556815,98092
346,295000.0,3.0,2.5,1920,7229,2.0,0,0,3,1920,0,28,0,289887.70398969593,98003
347,385000.0,3.0,1.75,1890,9920,1.0,0,0,3,1230,660,77,0,556957.0433985672,98125
348,350000.0,4.0,1.75,2250,13515,1.0,0,0,4,2150,100,81,20,297370.12097782607,98030
349,235000.0,2.0,1.0,1270,3008,1.0,0,0,4,650,620,98,0,556957.0433985672,98118
350,358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,28,0,556957.0433985672,98122
351,716500.0,4.0,2.5,3290,6465,2.0,0,0,3,3290,0,19,0,677072.282288299,98075
352,228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1100,900,56,28,556957.0433985672,98178
353,405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1020,0,73,0,556957.0433985672,98177
354,538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1220,620,54,10,660759.1481777306,98052
355,530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1980,0,48,0,800504.1475768297,98008
356,1750000.0,6.0,3.0,3510,5760,2.5,0,0,4,3510,0,115,31,556957.0433985672,98112
357,636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1230,0,96,0,556957.0433985672,98119
358,535000.0,4.0,2.5,2280,65836,2.0,0,0,3,2280,0,17,18,609565.0217391305,98077
359,1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1340,1090,69,0,800504.1475768297,98004
360,868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2920,0,13,0,377040.96632902045,98056
361,530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1540,740,91,0,556957.0433985672,98115
362,450000.0,3.0,2.0,1510,43560,1.0,0,0,3,1510,0,67,16,609565.0217391305,98077
363,230000.0,3.0,1.75,950,6000,1.0,0,0,3,790,160,82,52,556957.0433985672,98108
364,229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,19,0,308290.0689655172,98178
365,437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1310,0,45,29,660759.1481777306,98052
366,1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1910,890,89,19,556957.0433985672,98109
367,595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1750,0,30,0,627816.9280368324,98033
368,660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1320,0,103,0,556957.0433985672,98116
369,347500.0,4.0,2.5,2460,7350,2.0,0,0,3,2460,0,32,0,289887.70398969593,98023
370,297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,54,11,377040.96632902045,98058
371,245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1260,0,66,12,304992.54679803445,98148
372,543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1970,850,81,0,348947.2484985,98166
373,1250000.0,4.0,3.25,3820,24166,2.0,0,1,4,3310,510,31,0,1010374.806584358,98040
374,413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,13,0,556957.0433985672,98103
375,330000.0,2.0,2.0,1550,435600,1.5,0,0,2,1550,0,49,0,536305.2957746478,98065
376,424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,42,7,660759.1481777306,98052
377,230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,61,20,207288.0,98001
378,930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,109,21,556957.0433985672,98105
379,349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,33,21,377040.96632902045,98059
380,835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,80,0,556957.0433985672,98103
381,988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,14,0,348947.2484985,98166
382,500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,9,109,556957.0433985672,98103
383,499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,16,0,556957.0433985672,98119
384,321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,14,0,556957.0433985672,98144
385,494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,10,0,447494.0404040303,98028
386,441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,13,0,556957.0433985672,98103
387,438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,11,0,556957.0433985672,98119
388,985000.0,4.0,2.25,4230,37769,2.0,0,0,3,4230,0,32,0,609565.0217391305,98077
389,352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,49,0,377040.96632902045,98059
390,839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,8,98,377040.96632902045,98056
391,765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,25,0,596163.7474747486,98027
392,460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,95,0,556957.0433985672,98117
393,224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,38,0,299340.44276556815,98092
394,254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,18,0,296230.39867109305,98042
395,255000.0,2.0,1.0,960,28717,1.0,0,0,4,960,0,37,0,472556.8965517241,98070
396,610000.0,3.0,3.0,2480,45302,1.0,0,0,4,1620,860,45,29,609565.0217391305,98077
397,920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,45,0,677072.282288299,98074
398,402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,33,21,289887.70398969593,98023
399,280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,109,32,377040.96632902045,98057
400,604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,32,0,596163.7474747486,98029
401,565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,37,0,448475.0,98155
402,255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,93,0,556957.0433985672,98146
403,445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,62,0,556957.0433985672,98144
405,195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,71,16,556957.0433985672,98178
406,275000.0,3.0,1.5,1390,48257,1.0,0,0,3,1390,0,99,8,692681.8181818182,98024
407,387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,18,0,596163.7474747486,98027
408,490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,111,0,556957.0433985672,98107
409,505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,22,0,536305.2957746478,98065
410,303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,48,0,627816.9280368324,98034
411,270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,68,0,556957.0433985672,98125
412,323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,44,17,377040.96632902045,98058
413,382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,16,0,556957.0433985672,98103
414,1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,59,0,800504.1475768297,98006
415,280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,44,0,299340.44276556815,98001
416,260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,52,0,289887.70398969593,98023
417,201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,62,0,297370.12097782607,98032
418,1157200.0,4.0,4.25,5860,52889,2.0,0,0,4,4910,950,25,0,609565.0217391305,98072
419,536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,95,0,556957.0433985672,98126
420,248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,15,0,207288.0,98001
421,532000.0,5.0,3.0,3480,57499,1.0,0,0,4,2340,1140,45,29,596163.7474747486,98027
422,580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,23,15,447494.0404040303,98028
423,463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,116,0,556957.0433985672,98112
424,742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,102,25,556957.0433985672,98122
425,260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,58,0,297370.12097782607,98032
426,590000.0,4.0,2.25,2430,32496,1.0,0,0,3,2430,0,28,0,609565.0217391305,98077
427,312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,37,0,297370.12097782607,98031
428,566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,41,0,660759.1481777306,98052
429,511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,58,0,800504.1475768297,98008
430,583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,20,0,660759.1481777306,98053
431,290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,53,0,299340.44276556815,98001
432,311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,44,0,377040.96632902045,98055
433,325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,14,0,556957.0433985672,98125
434,491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,34,0,677072.282288299,98074
435,315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,65,0,348947.2484985,98166
436,360000.0,2.0,1.0,1420,81892,1.0,0,0,3,1180,240,65,20,377040.96632902045,98055
437,330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,18,0,377040.96632902045,98058
438,481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,81,25,556957.0433985672,98117
439,234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,44,17,339605.55555555556,98010
440,251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,59,18,399565.70666666003,98045
441,782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,42,7,800504.1475768297,98004
442,833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,22,0,677072.282288299,98075
443,542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,43,21,800504.1475768297,98007
444,851000.0,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,34,21,660759.1481777306,98053
445,325000.0,4.0,1.5,1470,70800,1.0,0,0,3,1470,0,45,0,514071.4285714286,98051
446,415000.0,4.0,2.25,3060,48787,2.0,0,0,3,3060,0,29,0,514071.4285714286,98051
447,252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,74,9,556957.0433985672,98125
448,465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,53,0,289887.70398969593,98023
449,336900.0,3.0,1.75,1780,120661,1.0,0,0,4,1780,0,42,0,403994.12698411907,98019
450,225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,29,0,336474.9118055521,98038
451,270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,52,0,377040.96632902045,98059
452,1702500.0,5.0,4.5,5190,23716,2.0,0,2,3,3390,1800,34,21,1010374.806584358,98040
453,536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,96,29,556957.0433985672,98115
454,585000.0,4.0,3.25,2400,29252,2.0,0,0,4,2400,0,39,10,609565.0217391305,98072
455,445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,81,25,556957.0433985672,98115
456,320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,41,0,377040.96632902045,98055
457,769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,15,0,556957.0433985672,98116
458,557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,9,109,447494.0404040303,98028
459,212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,17,18,556957.0433985672,98133
460,376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,13,0,556957.0433985672,98103
461,800000.0,4.0,3.25,3540,159430,2.0,0,0,3,3540,0,14,0,508751.95454545453,98014
462,2238888.0,5.0,6.5,7270,130017,2.0,0,0,3,6420,850,11,0,596163.7474747486,98029
463,324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,14,0,556957.0433985672,98117
464,549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,42,0,556957.0433985672,98146
465,320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,18,0,336474.9118055521,98038
466,875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,100,14,556957.0433985672,98103
467,265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,59,18,297370.12097782607,98031
468,394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,15,0,556957.0433985672,98136
469,842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,119,0,556957.0433985672,98122
470,368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,14,0,556957.0433985672,98136
471,1225000.0,4.0,4.5,5420,101930,1.0,0,0,3,3890,1530,20,0,660759.1481777306,98053
472,885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,26,0,556957.0433985672,98105
473,453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,7,0,596163.7474747486,98029
474,927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,68,0,926822.2222222222,98004
475,490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,17,18,556957.0433985672,98112
476,341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,69,0,420392.3640469756,98155
477,235000.0,1.0,1.0,810,2451,1.0,0,0,5,810,0,80,0,556957.0433985672,98126
478,1200000.0,3.0,1.75,1560,8078,1.5,1,4,4,1560,0,93,0,1010374.806584358,98040
479,560000.0,3.0,2.0,2560,216777,1.0,0,0,3,2560,0,35,0,299340.44276556815,98092
480,900000.0,4.0,3.25,4700,38412,2.0,0,0,3,3420,1280,43,0,800504.1475768297,98005
481,255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,111,15,556957.0433985672,98126
482,1575000.0,5.0,2.75,3650,20150,1.0,0,0,4,2360,1290,46,0,800504.1475768297,98004
483,876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,93,51,1010374.806584358,98040
484,540000.0,4.0,2.25,2540,228254,1.0,0,0,3,1450,1090,31,12,403994.12698411907,98019
485,350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,115,31,556957.0433985672,98118
486,750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,21,0,800504.1475768297,98006
487,582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,70,27,556957.0433985672,98117
488,1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,17,18,556957.0433985672,98103
489,372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,17,18,556957.0433985672,98178
490,410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,34,21,336474.9118055521,98038
491,360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,78,0,556957.0433985672,98106
492,1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,67,38,556957.0433985672,98116
493,225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,55,0,377040.96632902045,98058
494,647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,22,0,677072.282288299,98074
495,950000.0,5.0,3.0,4530,258746,1.5,0,0,4,3200,1330,18,0,609565.0217391305,98077
496,185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,60,20,299340.44276556815,98092
497,335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,17,18,377040.96632902045,98058
498,210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,17,18,556957.0433985672,98118
499,522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,41,0,627816.9280368324,98033
500,770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,67,7,556957.0433985672,98122
501,499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,80,27,556957.0433985672,98115
502,751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,17,18,660759.1481777306,98052
503,330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,8,98,348947.2484985,98168
504,465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,65,0,627816.9280368324,98033
505,850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,60,20,1010374.806584358,98040
506,947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,53,0,1010374.806584358,98040
507,302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,35,0,336474.9118055521,98038
508,500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,14,0,556957.0433985672,98107
509,201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,52,0,297370.12097782607,98042
510,265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,13,0,660759.1481777306,98053
511,870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,111,0,556957.0433985672,98103
512,339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,66,12,420392.3640469756,98155
513,690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,32,0,596163.7474747486,98029
514,788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,18,0,596163.7474747486,98027
515,315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,70,27,556957.0433985672,98125
516,505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,99,65,556957.0433985672,98122
517,368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,53,24,609565.0217391305,98072
518,947500.0,3.0,2.75,2980,27144,1.5,1,2,5,2180,800,104,0,348947.2484985,98166
519,156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,62,32,289887.70398969593,98003
520,610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,91,0,556957.0433985672,98136
521,420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,12,0,660759.1481777306,98052
522,192000.0,2.0,1.0,700,10540,1.0,0,0,3,700,0,68,0,506793.05555555556,98166
523,910000.0,3.0,2.0,2700,6120,1.0,0,0,4,1350,1350,59,0,556957.0433985672,98115
524,1300000.0,4.0,3.25,2330,9687,2.0,0,3,3,2330,0,103,0,556957.0433985672,98112
525,1346400.0,5.0,1.75,3380,20021,1.0,0,0,4,1690,1690,58,0,926822.2222222222,98004
526,840000.0,4.0,2.75,2600,2750,1.5,0,0,3,1620,980,85,0,556957.0433985672,98109
527,300000.0,2.0,1.75,1360,8100,1.0,0,0,3,860,500,46,0,556957.0433985672,98177
528,505000.0,4.0,2.5,2780,6369,1.0,0,0,3,1590,1190,43,0,627816.9280368324,98034
529,110000.0,3.0,1.0,1250,53143,1.0,0,0,5,1250,0,76,0,336474.9118055521,98038
530,746000.0,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,29,0,800504.1475768297,98006
531,211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1350,0,80,0,348947.2484985,98166
532,675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,57,0,556957.0433985672,98107
533,734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,93,51,556957.0433985672,98107
534,1225000.0,4.0,2.25,3070,16028,1.0,0,3,3,1870,1200,45,0,1010374.806584358,98040
535,615000.0,2.0,1.75,2040,28593,1.5,1,3,4,2040,0,102,31,472556.8965517241,98070
536,630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,110,40,556957.0433985672,98199
537,1264000.0,4.0,3.75,3490,9170,2.0,0,0,3,3490,0,9,109,800504.1475768297,98004
538,301500.0,2.0,1.5,830,1333,2.0,0,0,3,830,0,16,0,556957.0433985672,98136
539,369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,12,0,556957.0433985672,98116
540,635000.0,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,11,0,556957.0433985672,98103
541,1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,7,0,660759.1481777306,98052
542,383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2160,0,11,0,336474.9118055521,98038
543,1050000.0,4.0,3.75,3280,11000,2.0,0,0,3,2320,960,13,0,627816.9280368324,98033
544,455000.0,4.0,2.5,3360,7685,2.0,0,0,3,3360,0,20,0,377040.96632902045,98058
545,819900.0,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,8,98,660759.1481777306,98052
546,625000.0,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,12,0,556957.0433985672,98122
547,651000.0,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,28,0,677072.282288299,98074
548,480000.0,5.0,4.75,3830,35000,1.0,0,0,3,2130,1700,45,0,609565.0217391305,98077
